id,title,overview,release_date,vote_average,vote_count,popularity,poster_path,genre_names,type
79846,Ti Ti Ti,Brazilian telenovela.,1985-08-05,7.5,2,64.1702,/pVboQOyK4qEbg3qM24vl3pQtg8c.jpg,"Comedy, Soap",tv
7897,Cuéntame cómo pasó,"Recounts the experiences of a middle-class family, the Alcántaras, during the last years of the rule of Francisco Franco and the beginning of the Spanish Transition to democracy.",2001-09-13,7.2,55,64.1614,/lF0ip8ZAvweDTuhMaUD1dH3SYhs.jpg,"Comedy, Drama",tv
217772,GG Bond,,2006-07-01,8.2,4,63.992,/9XC8xxZU01ZMtilejudKuJtPHbV.jpg,"Animation, Kids, Sci-Fi & Fantasy, Action & Adventure",tv
31019,Big Brother VIP Mexico,,2002-06-30,4.3,3,63.9888,/tveUR73yA7CpfY7vNVu4EGKKLIk.jpg,"Reality, Drama",tv
84773,The Lord of the Rings: The Rings of Power,"Beginning in a time of relative peace, we follow an ensemble cast of characters as they confront the re-emergence of evil to Middle-earth. From the darkest depths of the Misty Mountains, to the majestic forests of Lindon, to the breathtaking island kingdom of Númenor, to the furthest reaches of the map, these kingdoms and characters will carve out legacies that live on long after they are gone.",2022-09-01,7.295,3276,63.9615,/mYLOqiStMxDK3fYZFirgrMt8z5d.jpg,"Action & Adventure, Sci-Fi & Fantasy, Drama",tv
7723,The Promise,"Reyhan is a country girl, humble, kind and caring, who promises to marry the son of old family friend Hikmet, after he reveals a terminal diagnosis.",2019-02-18,5.4,8,63.8781,/cb2p2iCuFyoUDt5mTT41AYPhzuz.jpg,"Drama, Family, Soap",tv
38175,Soy gitano,Soy gitano was a Spanish language television drama from Argentina.,2003-01-13,6.5,2,63.8356,/8gBxpIfD3kOjhvBGztvAc7fNQ9i.jpg,"Soap, Drama",tv
30745,My Kitchen Rules,"My Kitchen Rules is an Australian competitive cooking game show broadcast on the Seven Network since 2010. The series is produced by the team who created the Seven reality show My Restaurant Rules, and was put into production based on the success of Network Ten's MasterChef Australia. My Kitchen Rules has just been renewed by the Seven Network for a fifth series.",2010-02-01,5.4,19,63.815,/puMIggVFjjziprH6Deq4jqz67PL.jpg,Reality,tv
43937,Bebê a Bordo,"Bebê a Bordo is a Brazilian telenovela produced and displayed at the time of 19 hours by Rede Globo, June 13, 1988 to February 11, 1989 in 209 chapters.",1988-06-13,6.0,3,63.8,/8Xdr9hGEdePshxOuJE85CL3QOpl.jpg,"Drama, Comedy, Family, Reality",tv
13285,Mr. Kinpachi in Class 3B,"A legendary television series and cultural asset, Mr. Kinpachi in Class 3B is famous for putting many social issues on the front burner of the public conscious over its long run, as filtered through the emotionally volatile lives of third year middle school students. The heartfelt relations between a devoted schoolteacher, Kinpachi Sakamoto, and his unique students have won the show high praise for several decades. Whether due to the pressures of exams, family relations, teachers and friends, graduating middle school students navigate a turbulent hormonal sea of “hope” and “frustration”, constantly shaped by the social environment of the times. Standing as a beacon in the storm and emitting messages of hope for each generation is one Japanese teacher, Kinpachi Sakamoto, who has come to be adored and admired by a nation through the adventures of Class 3B.",1979-10-26,7.0,1,63.7988,/llq3XNHOtNrv5QbBsCVRRLncwWf.jpg,Drama,tv
48866,The 100,"100 years in the future, when the Earth has been abandoned due to radioactivity, the last surviving humans live on an ark orbiting the planet — but the ark won't last forever. So the repressive regime picks 100 expendable juvenile delinquents to send down to Earth to see if the planet is still habitable.",2014-03-19,7.894,8234,63.7663,/wcaDIAG1QdXQLRaj4vC1EFdBT2.jpg,"Sci-Fi & Fantasy, Drama, Action & Adventure",tv
615,Futurama,"The adventures of a late-20th-century New York City pizza delivery boy, Philip J. Fry, who, after being unwittingly cryogenically frozen for one thousand years, finds employment at Planet Express, an interplanetary delivery company in the retro-futuristic 31st century.",1999-03-28,8.376,3406,63.6325,/sdJcX2cXirwQurLLlrDLYov7hcD.jpg,"Animation, Comedy, Sci-Fi & Fantasy",tv
5353,Kesar,"Kesar is an Indian television serial that aired on STAR Plus, based on the life of a young girl from rural Punjab named Kesar. Kesar concluded on May 31, 2007 but is currently being repeated from the beginning on the TV Asia channel in USA.",2004-04-19,0.0,0,63.5652,,"Drama, Family",tv
12786,Murdoch Mysteries,"A Victorian-era Toronto detective uses then-cutting edge forensic techniques to solve crimes, with the assistance of a female coroner who is also struggling for recognition in the face of tradition, based on the books by Maureen Jennings.",2008-01-24,7.7,261,63.4456,/1S8gnT06MDkAmHmzDLSVughE0t0.jpg,"Mystery, Drama",tv
46943,Punar Vivah - Zindagi Milegi Dobara,Punar Vivah is an Indian soap opera that airs on Zee TV. It premiered on 20 February 2012 and replaced Bhagonwali-Baante Apni Taqdeer. It aired every Monday-Friday at 10:30 pm. The show completed one year of run on 20 February 2013 and 300 episodes on 12 April 2013.,2013-05-12,10.0,1,63.3736,/8eaSzNJUeplwXySG6XjSfmnlv3s.jpg,,tv
13949,Karam Apnaa Apnaa,Karam Apnaa Apnaa is an Indian soap opera that aired on Star Plus and was produced by Ekta Kapoor of Balaji Telefilms.,2006-01-05,0.0,0,63.3547,,Drama,tv
20385,Songs of Praise,"Songs of Praise is a BBC Television religious programme based around Christian hymns which began in October 1961. It is the most-watched British religious television programme.

The first edition was broadcast from the Tabernacle Baptist Church in Cardiff, and the series is the longest-running of its kind on television anywhere in the world.",2001-02-04,0.0,0,63.3272,/eCJzBuXnIV9AfxgTD80blfBoeVX.jpg,,tv
114163,Der Sport-Spiegel,,1963-04-02,6.0,1,63.1675,,News,tv
12412,The Old Grey Whistle Test,"The Old Grey Whistle Test is an influential BBC2 television music show that ran from 1971 to 1987. It took over the BBC2 late night slot from ""Disco Two"", which had been running since January 1970, while continuing to feature non-chart music. It was devised by BBC producer Rowan Ayers. According to presenter Bob Harris, the programme derived its name from a Tin Pan Alley phrase from years before. When they got the first pressing of a record they would play it to people they called the old greys—doormen in grey suits. The songs they could remember and whistle, having heard it just once or twice, had passed the old grey whistle test.",1971-09-21,7.5,2,62.9677,/2VvmieNaxwdcuIQJHRqbJHwqEsx.jpg,,tv
57911,Doraemon,Doraemon is an anime TV series created by Fujiko F. Fujio and based on the manga series of the same name. This anime is the much more successful successor of the 1973 anime.,1979-04-02,7.7,590,62.9508,/bHMqPDsW7Lb71CVHXq4PuEvQ4NY.jpg,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy, Kids, Family",tv
28388,Onderweg naar morgen,,1994-01-03,4.5,4,62.9488,/9sgHhyzQ49mgxd0L5hIpopsTGMm.jpg,,tv
113485,Landesschau Baden-Württemberg,,1957-05-03,0.0,0,62.8693,/wDOSenxoxj7sxesG8H6zrOSZOhw.jpg,News,tv
16425,Mapping the World,"Then complex world of geopolitics broken down into ten minute, bite-sized chunks. You'll never sound uninformed at the dinner table ever again.",1990-12-12,8.4,8,62.7533,/8mg2t2bsFy4734zpUOsHeLWnh6p.jpg,Documentary,tv
39314,Bade Achhe Lagte Hain,"The show explores the worlds of its protagonists, Priya and Ram Kapoor, who accidentally discover love after getting married.",2011-05-30,9.0,1,62.4991,/6pkYKUNoOkgTfrJbInxgBBlwNrd.jpg,"Drama, Family, Soap",tv
15823,Pobre Rico Pobre,"Pobre Rico Pobre is a Mexican telenovela, based on the Colombian telenovela Nuevo Rico Nuevo Pobre. The show started 21 April 2008.",2008-04-21,0.0,0,62.4106,,Comedy,tv
46020,Pedra Sobre Pedra,"Pedra Sobre Pedra is a Brazilian telenovela produced by Rede Globo from January 6 to July 31, 1992, with 178 episodes.",1992-01-06,6.6,6,62.3959,/zIu1pDgbEIPCXANNKSSyw7uUN8z.jpg,"Soap, Drama",tv
5859,Vetenskapens värld,Vetenskapens värld is a popular science TV documentary program broadcast on Swedish Television (SVT).,1971-09-26,6.7,10,62.2973,/oiedjExoTFB9kXvV5oQPGi57oZt.jpg,"Documentary, News",tv
50666,Seksenler,Turkey's series about the events experienced in the 1980s,2012-01-24,7.2,13,62.2804,/lRFRmCUmD8UzLhG4MnbJptX8FTL.jpg,"Family, Comedy, Drama",tv
64356,The Return of Superman,"An up-close look at celebrity dads who have to take care of their kids for the next 48 hours without any help. Will it be a dad-tastrophe, or can they finish their wives' to-do lists while having fun with their kids?",2013-11-03,7.5,13,62.2403,/qjBx2RCnyyBPgu9qBV7j3UiXjeo.jpg,Reality,tv
43348,Pablo Escobar: The Drug Lord,"Pablo is a man with a natural ability for business. Early in his life, Pablo is introduced to the business of cocaine and the power it yields. A young life of crime lands Pablo in and out of jail as he builds his criminal empire. Pablo expands his power through politics but it is not long before his conflicts as a Congressman and a drug lord collide. Pablo has his enemies executed, but not before the United States activates its own war on the Medellin cartel.",2012-05-28,7.628,3604,62.1469,/5u02bo70uzUFpEV9Pd0lFkLA9Es.jpg,"Crime, Drama",tv
46119,Coração de Estudante,,2002-02-25,6.1,5,62.125,/s98cSGwltzSK804v8UHxHLmbDGW.jpg,"Soap, Drama, Family",tv
36131,Negócio da China,,2008-10-06,4.0,2,62.1161,/2Gty3fN5vtjedprOnKLDgqYUR4E.jpg,"Drama, Soap, Comedy",tv
79268,Infrarouge,French current affair show,2006-02-02,4.0,3,62.107,/lDml00jHMejdgznulXtHdiNiLZb.jpg,Documentary,tv
6754,Packed to the Rafters,"Packed to the Rafters is an Australian family-oriented television series which premiered on the Seven Network on Tuesday 26 August 2008 at 8:30 pm. The show has continued on Tuesdays in this timeslot for its entire run. The drama series features a mix of lighthearted comedy woven through the plot. It revolves around the Rafter family facing work pressures and life issues, whilst also tackling serious social issues. The Logie award winning series was the highest rating to screen on the Seven Network in 2008, and the show has consistently been among the top 5 shows of the year throughout its run in Australia.

It was announced in TV Week that the sixth season of Packed to the Rafters would be the last, with Hugh Sheridan stating: ""It's emotional letting go of Rafters – for all of us. It was such an amazing chapter in Aussie TV. I'm really proud we all came back together to send it off."" The two-hour series finale of Rafters aired on 2 July 2013, which saw the return of Hugh Sheridan, Jessica Marais, Ryan Corr, Jessica McNamee and James Stewart. Rebecca Gibney said, ""The cast, writers and producers have always said that we wanted to keep Rafters as one of the most-watched shows on TV. If we ever felt like we were losing too many cast members, we needed to end it on a high. We can say season six winds up an aspect of the Rafter family and there is a sense of finality to it.""",2008-08-26,7.7,9,62.1044,/ux0DKkr9MFJzdAxYyigRwxyRUm8.jpg,"Drama, Comedy",tv
46813,Quarks,,1993-04-14,9.2,4,62.0968,/3yfcWfWGnRQ4EAJKxpUdRRb47Hz.jpg,Documentary,tv
4821,American Bandstand,"American Bandstand was an American music-performance show that aired in various versions from 1952 to 1989 and was hosted from 1956 until its final season by Dick Clark, who also served as producer. The show featured teenagers dancing to Top 40 music introduced by Clark; at least one popular musical act—over the decades, running the gamut from Jerry Lee Lewis to Run DMC—would usually appear in person to lip-sync one of their latest singles. Freddy ""Boom Boom"" Cannon holds the record for most appearances at 110.

The show's popularity helped Dick Clark become an American media mogul and inspired similar long-running music programs, such as Soul Train and Top of the Pops. Clark eventually assumed ownership of the program through his Dick Clark Productions company.",1957-08-05,8.4,8,62.0705,/eSVrrBYvMXOZgLOZC45H2VPc7dl.jpg,Reality,tv
23545,Ask This Old House,"The crew at This Old House take on some pretty big projects, which means they can only work on one or two houses a year. But homeowners have a virtual truckload of questions on smaller projects, and the This Old House crew is ready to answer. Ask This Old House solves the steady stream of home improvement problems faced by viewers - and the crew even makes house calls!",2002-10-10,4.0,16,62.0677,/rRWsly2bqP21XZdNB0QbaB1cZV1.jpg,Documentary,tv
